tecnologia,titulo,empresa,ubicacion,salario_medio,demanda_total
SQL,Senior Programador C – Linux & SQL 100% remoto,SlashMobility,"Barcelona, Cataluña",,3653
SQL,Analista programador/a PL/SQL | Presencial Barcelona,Kenos Technology,Barcelona,,3653
SQL,Data Analyst (Python & SQL) - French Proficient Speaker,IQVIA,España,,3653
SQL,Desarrollador PL/SQL – Oracle 100% en remoto,SlashMobility,"Barcelona, Cataluña",80000.0,3653
SQL,Freelance Data Science Expert (Python & SQL) / AI Trainer,Mindrift,España,,3653
SQL,Especialista SQL - Toledo (Horario 08-15H) - Empresa final,,España,45000.0,3653
SQL,Microsoft SQL Server Database Administrator (m/f/d),REWE digital Spain,"Alhaurín de la Torre, Málaga",,3653
SQL,Analista de Datos MicroStrategy y SQL | Híbrido Barcelona,SEREM Consultoría Empresarial,"Barcelona, Cataluña",80000.0,3653
SQL,"Analista de Datos CMDB | PowerBI, SQL y KPIs",NTT DATA Europe & Latam,"Madrid, Comunidad de Madrid",80000.0,3653
SQL,DBA: Optimización de Bases de Datos SQL – Madrid,ALTEN Spain,"Madrid, Comunidad de Madrid",80000.0,3653
SQL,"Senior Data Scientist — AI/ML, SQL & Cloud Analytics",Publicis Groupe España,"Madrid, Comunidad de Madrid",80000.0,3653
SQL,"Ingeniero/a .NET – Desarrollo de Aplicaciones, C#, SQL",ALTEN SPAIN,"Getafe, Madrid",80000.0,3653
SQL,Asistente de Datos (SQL) - Madrid | Francés & Espagnol (Obligatorio)  Inglés,PRGX France,España,,3653
SQL,Desarrollador Data Warehouse – SQL Server – 100 % Teletrabajo M/F,Akka Technologies,España,,3653
SQL,Analista Funcional (PL/SQL) (H/M/X). 100% Remoto,Correoandalucia,"Madrid, Comunidad de Madrid",80000.0,3653
SQL,"Programador/a .NET MVC (C#, SQL Server) – Hibrido(Madrid)",The White Team,España,,3653
SQL,Senior Programador C – Linux & SQL 100% remoto ( Con inglés),SlashMobility,"Barcelona, Cataluña",,3653
SQL,Senior Data Analyst / Business Insights Specialist (Telco) – SQL & Cloud,Vodafone,España,,3653
SQL,Analista de Datos Junior (SQL) – Madrid | Francés & Español (Obligatorio)  Inglés,PRGX,"Alcobendas, Madrid",,3653
SQL,Desarrollador/a Full Stack | 100% Remoto | (React  .NET  SQL Server),STANDBY.es,"Torremolinos, Málaga",,3653
SQL,"Analista de Datos | Power BI, SQL y Cultura People First",Sopra Steria,"Barcelona, Cataluña",80000.0,3653
SQL,Desarrollador COBOL/DB2/SQL/C#. NET. Hibrido (H/M/X),Manpower Trabajo Temporal,Barcelona,,3653
SQL,Técnico/a de Sistemas Windows/SQL - Centro Operaciones y Cloud H/M,INETUM,España,,3653
SQL,"Data Analyst | Power BI, SQL y Cultura People First | Barcelona/Girona (híbrido) | Francés alto",Eurofirms Group | People first,"Barcelona, Cataluña",80000.0,3653
SQL,Cloud Solution Architect - Fabric/BI (Spanish speaker),Penta Consulting,España,,3653
SQL,Data Steward,AgnesCole Consulting,España,,3653
SQL,PD/ Developer,Axiom Software Solutions Limited,España,57.5,3653
SQL,Intern- Fleet Analytics Engineer,GE Vernova,Barcelona,,3653
SQL,Especialista en Data,"NTT America, Inc.",España,,3653
SQL,Especialista en Data,"NTT America, Inc.",Málaga,,3653
SQL,Especialista en Data,"NTT America, Inc.","Alicante, Comunidad Valenciana",,3653
SQL,Especialista en Data,"NTT America, Inc.","Castellón, Comunidad Valenciana",,3653
SQL,Especialista en Data,"NTT America, Inc.",Cáceres,,3653
Delphi/Object Pascal,PROGRAMADOR/A DELPHI,Grupo Construyendo Empleo,"La Rinconada, Sevilla",,2
Delphi/Object Pascal,Delphi .NET Developer,FHIOS,Barcelona,,2
R,R&D Project Leader,ALTEN Spain,España,,2331
R,R&D Business Development,AIMEN Centro Tecnológico,"O Porriño, Pontevedra",,2331
R,R&D - Development Manager,"Grifols Shared Services North America, Inc","Derio, Vizcaya",,2331
R,R&D Support Technician,Allegion,Valencia,,2331
R,R&D Formulation Scientist,PCI Pharma Services,León,,2331
R,R&D chef - Sushi Expertise,COREcruitment Ltd,España,,2331
R,R&D Process Development Scientist,PCI Pharma Services,León,,2331
R,R&D Engineer,Bosch-HomeComfort,"Vacarisses, Barcelona",,2331
R,Genomics Project Lead – R&D Biotech,Montse Codina Coach,España,,2331
R,EXPENDED@R GASOLINERA,gestiones ardoncino s.l,Segovia,,2331
R,Monit@r Fitness,Butterfly Times S.L,"San Miguel de Abona, Santa Cruz de Tenerife",14400.0,2331
R,R&D Engineer,SYSTRA,Madrid,,2331
R,Montad@r Electromecanic@,AGUIRREGOMEZCORTA Y MENDICUTE S.A,España,,2331
R,LIMPIAD@R XAVEA,Limpiezas La Parisien s.l,"Alicante, Comunidad Valenciana",,2331
R,R&D Business Tools Operations Specialist,Roche,España,,2331
R,R&D Global Regulatory Strategy Director,"Grifols Shared Services North America, Inc","Sant Cugat del Vallès, Barcelona",,2331
R,R&D Microbiological Development Scientist II,PCI Pharma Services,León,,2331
R,Analista Programador/a R,PROCESIA,Madrid,,2331
R,Accounting Analyst (A/R),Exoticca,España,,2331
R,Team Leader de Desarrollo Analítico - R&D,Chemo,España,,2331
R,Pint@R Oficial Segunda,gmail,Cáceres,,2331
R,Pint@R Oficial Segunda,Aytonavalmoral,Cáceres,,2331
R,Analista Programador/a R,Procesia Proyectos y Servicios,España,,2331
R,R&D Program Leader,Ferrer,España,,2331
R,R&D Data Scientist,Nommon,"Madrid, Comunidad de Madrid",80000.0,2331
R,R&D Data Scientist,"Nommon Solutions and Technologies, S.L.","Madrid, Comunidad de Madrid",80000.0,2331
R,Head of R&D,PowerCo,"Sagunto/Sagunt, Valencia",80000.0,2331
R,R&D Senior Supervisor,Dopp Consultores,Sevilla,,2331
R,Head of R&D,,España,,2331
R,R&D&i Engineer,Saica,España,,2331
R,R&D Mechanical Leader,IdeQua,"Barcelona, Cataluña",80000.0,2331
R,Software R&D Engineer,Vanderlande Industries,Barcelona,,2331
R,R&D PROCESS ENGINEER,Ayanet,"Utebo, Zaragoza",,2331
R,Actuator R&D Engineer,,España,,2331
R,R&D Formulation Scientist,PCI Pharma Services,España,,2331
R,A&R Outbound Sales Executive,Liberty Music PR,España,,2331
R,Conduct@R Repartid@R De Gasoil Con Permiso C-Adr-Cap,Aytonavalmoral,Cáceres,,2331
R,"Cybersecurity Domain Lead - Sustainability, Growth and R&I",Syensqo,Barcelona,,2331
R,R&D chef - Sushi Expertise,Corecruitment,España,,2331
R,R&D Chef - Sushi Expertise,COREcruitment Ltd,Ceuta,,2331
R,R&D Chef - Sushi Expertise,COREcruitment Ltd,Valladolid,,2331
R,R&D Chef - Sushi Expertise,COREcruitment Ltd,"Chantada, Lugo",,2331
R,"R&D Manager, Group Testing",Hempel,España,,2331
R,R&D Lead Software Engineer,Auren Personas,Barcelona,,2331
R,R&D Lead Software Engineer,Auren Personas - Selección & Executive Search,"Madrid, Comunidad de Madrid",80000.0,2331
R,Comercial Telefonico - Teleoperad@r (ALICANTE),Yes Now,España,11970.0,2331
R,Experienced R&T Portfolio Specialist,BOEING,Madrid,,2331
R,R&D Product LCS coordinator,GE Vernova,"Zamudio, Vizcaya",,2331
R,Scientist Plasma R&D - Bioanalytics,Grifols,"Parets del Vallès, Barcelona",,2331
R,Business R&D Senior Professional,Hitachi Energy,Zaragoza,,2331
R,R&I Packaging Waters Intern,DANONE,Barcelona,,2331
R,Senior Python Developer (R&D),Assaia,España,,2331
R,Senior R&D Supply Chain Specialist,ICEYE,España,,2331
R,Conductores de camión T.I.R.,domestiko.com,"Favara, Valencia",,2331
R,Conductores de camión T.I.R.,domestiko.com,"Favara, Valencia",,2331
R,Conductores de camión T.I.R.,domestiko.com,"Redondela, Pontevedra",,2331
R,Conductores de camión T.I.R.,domestiko.com,"O Grove, Pontevedra",,2331
R,Conductores de camión T.I.R.,domestiko.com,"Cangas, Pontevedra",,2331
R,Conductores de camión T.I.R.,domestiko.com,"Figueroles, Castellón",,2331
R,Conductor de camión T.I.R.,domestiko.com,"Ríos, Ourense",,2331
R,Conductor de camión T.I.R.,domestiko.com,"Monterroso, Lugo",,2331
R,Conductores de camión T.I.R.,domestiko.com,España,,2331
R,Conductores de camión T.I.R.,domestiko.com,"Santillana del Mar, Cantabria",,2331
R,Tools & Standards Senior Specialist/Statistical Programmer with R (FSP),Cytel,"Abla, Almería",,2331
R,"Director, R&D Data Science, Data Products - Global Development",J&J Family of Companies,Madrid,,2331
R,R&D Business Tools Operations Specialist,Roche,"Sant Cugat del Vallès, Barcelona",,2331
R,R&D Product Support PLC Engineer,Vanderlande Careers,Barcelona,,2331
R,Recepcionista Hotel 5* R&C - (Barcelona),Hotel Neri Relais & Chateaux 5*,Barcelona,,2331
R,Senior R&D Engineer - Plastic Extrusion,,Barcelona,45000.0,2331
R,R&D Product Support Electrical Engineer,Vanderlande Careers,Barcelona,,2331
R,EUROPEAN GRANTS CONSULTANT (R&D&I),SPLOROTECH SL,"Pamplona, Navarra",,2331
R,R&D Software Engineer .NET (Hybrid),Thales,España,,2331
R,"VP of Product Marketing, R&D",Clarivate,Barcelona,,2331
R,Deutschsprachige/R Cx Specialist/In - Valencia,Job Squad,Valencia,,2331
R,Deutschsprachige/r CX Specialist/in - Valencia,Job Squad,Valencia,,2331
R,Deutsch sprechende/r Kundenservice-Mitarbeiter/-in,Atender,España,,2331
R,R&D Microbiological Development Scientist II,PCI Pharma Services,España,,2331
R,D2022R10-11138 - Desarrolladores sr. R H/M,INETUM,Madrid,,2331
R,R&D Lead Engineer - Mechatronics Software Platform,Auren Personas - Selección & Executive Search,"Madrid, Comunidad de Madrid",80000.0,2331
R,Senior Scientist PFP R&D Hydrocarbon/Cellulosic,Hempel,España,,2331
R,"Director, R&D Resource and Cost Forecasting",Alexion,España,,2331
R,Head of AI (R&D) - (100% remote),Tether Operations Limited,España,,2331
R,Head of AI (R&D) - (100% remote),Tether Operations Limited,"Madrid, Comunidad de Madrid",100000.0,2331
R,AUX ADMINISTRATIVO OPERAD@R DE RUTA –VITORIA,Tamdis,"Álava, País Vasco",,2331
R,Engineering Controller for R&T and Innovation,Airbus,"Getafe, Madrid",,2331
R,"Embedded Software Engineer (R&D) Granada, Spain",Safran,"Maracena, Granada",,2331
R,Desarrollad@r SuccessFactors 100% remoto. Ref-cb,Abalia,España,100000.0,2331
R,Ayte Camarero Hotel R.H Corales Resort,Barceló Explotaciones Hoteleras Canarias,España,,2331
R,"Deutschsprachige/R Content Moderator/In, Social Media -",Job Squad,Granada,,2331
R,R&D Mechanical Senior Engineer for Power Transformers,Hitachi,España,,2331
R,Head of R&D — Battery Innovation & NPI Leader,PowerCo,"Sagunto/Sagunt, Valencia",80000.0,2331
R,INGENIERO/R ELECTRICA PARA SOPORTE DE INGENIERIA - ZARAGOZA,Enel,Zaragoza,,2331
R,Postdoctoral Researcher For Bioagora And Respin Projects (R,Creaf,"Sant Cugat del Vallès, Barcelona",35346.0,2331
R,Remote Italy Sales Rep - R&D & Tech Services,AIMPLAS · Technological Institute of Plastics,"Valencia, Comunidad Valenciana",80000.0,2331
R,"Senior Physical Design Engineer: Synthesis, P&R, TCL",European Tech Recruit,"Barcelona, Cataluña",80000.0,2331
R,PAC R&D V&V Leader for D&I,GE Vernova,"Zamudio, Vizcaya",,2331
R,"Director, R&D Data Science, Data Products - Global Development",Johnson & Johnson,España,,2331
R,AUX ADMINISTRATIVO OPERAD@R DE RUTA – Lliçà d'Amunt,Tamdis,Barcelona,,2331
R,Staff Technical Program Manager - R&D Division | Spain | Remote,Grafana Labs,España,,2331
R,Chief Scientific Officer — Lead R&D Strategy with Equity,S3 Science Recruitment,"Barcelona, Cataluña",137500.0,2331
Perl,Software Engineer Git/Perl (Remote from EU),INNTECI - QUID - BGWI,España,,97
Perl,Software Engineer Git/Perl (Remote from EU),Quid Solutions,España,100000.0,97
Perl,Se busca canguro para cuidado de niños en Utrera,Sitly,"Utrera, Sevilla",22880.0,97
Perl,Senior AI & NLP Engineer — Relocate to Brussels,All European Careers,"Barcelona, Cataluña",80000.0,97
Perl,Senior AI & NLP Engineer — Relocate to Brussels,All European Careers,"Madrid, Comunidad de Madrid",80000.0,97
Perl,FP&A Lead: Strategic Finance & Performance (Retail),MAJORICA Jewelry,"Madrid, Comunidad de Madrid",100000.0,97
Perl,Head of FP&A - Retail Finance & Strategic Insights,MAJORICA Jewelry,España,80000.0,97
Perl,Ingeniero/a junior- aprovisionamiento logístico de motores,SEGULA Technologies,España,,97
Perl,Senior Linux System Administrator- Cloud Operations,arsys EN,España,,97
Perl,Bioinformatic Post-doctoral fellow - Biomedical Genomics Group,Centro Nacional de Análisis Genómico ,Barcelona,,97
Perl,Bioinformatic Post-doctoral fellow - Biomedical Genomics Group,Centro Nacional de Análisis Genómico ,España,,97
Perl,Técnico MFT (Managed File Transfer). H/M,INETUM,Madrid,,97
Perl,Técnico/a Junior ReadTeam - Hibrido (H/M/X),Manpower Trabajo Temporal,Barcelona,,97
Perl,Técnico herramientas de monitorización H/M,Gfi Informatique,Madrid,,97
Perl,Senior Digital Design Engineer,Jordan martorell s.l.,"Barcelona, Cataluña",80000.0,97
Perl,PHP Senior Developer,Tuguu.com,"Adeje, Santa Cruz de Tenerife",,97
Perl,Cloud Security Operations,Talent-R,España,,97
Perl,Junior Data Management Developer,Havas Media,España,,97
Perl,Junior Data Management Developer,Havas Group,España,,97
Perl,Analista de Datos ETL,HAYS,Madrid,,97
Perl,Bioinformatic Post-Doctoral Fellow - Biomedical Genomics Group,Centro Nacional de Análisis Genómico ,Lleida,,97
Perl,Bioinformatic Post-Doctoral Fellow - Biomedical Genomics Group,Centro Nacional de Análisis Genómico ,Barcelona,,97
Perl,Bioinformatic Post-Doctoral Fellow - Biomedical Genomics Group,Centro Nacional de Análisis Genómico ,Madrid,,97
Perl,Bioinformatic Post-Doctoral Fellow - Biomedical Genomics Group,Centro Nacional de Análisis Genómico ,Málaga,,97
Perl,Bioinformatic Post-Doctoral Fellow - Biomedical Genomics Group,Centro Nacional de Análisis Genómico ,Barcelona,,97
Perl,Bioinformatic Post-Doctoral Fellow - Biomedical Genomics Group,Centro Nacional de Análisis Genómico ,Barcelona,,97
Perl,Bioinformatic Post-Doctoral Fellow - Biomedical Genomics Group,Centro Nacional de Análisis Genómico ,Barcelona,,97
Perl,Bioinformatic Post-Doctoral Fellow - Biomedical Genomics Group,Centro Nacional de Análisis Genómico ,España,,97
Perl,Bioinformatic Post-Doctoral Fellow - Biomedical Genomics Group,Centro Nacional de Análisis Genómico ,Ceuta,,97
Perl,Bioinformatic Post-Doctoral Fellow - Biomedical Genomics Group,Centro Nacional de Análisis Genómico ,Málaga,,97
Perl,Bioinformatic Post-Doctoral Fellow - Biomedical Genomics Group,Centro Nacional de Análisis Genómico ,Madrid,,97
Perl,IT Security Engineer,Roche,Madrid,,97
Perl,IT Security Engineer,Roche,Madrid,,97
Perl,Software Systems Engineer - Remote,,España,52500.0,97
Perl,Cloud Operations Engineer ( Inglés alto),SlashMobility,"Barcelona, Cataluña",117500.0,97
Perl,Ingeniero IDi/ Cybersecurity,Telefónica,Madrid,,97
Perl,Cloud Operations Engineer ( Inglés alto),SlashMobility,"Barcelona, Cataluña",,97
Perl,Junior DFT Engineer,Openchip And Software Technologies SL,"Esplugues de Llobregat, Barcelona",,97
Perl,Head of FP&A (Financial Planning & Analysis),MAJORICA Jewelry,"Madrid, Comunidad de Madrid",100000.0,97
Perl,Data Operation Specialist,Havas Group,España,,97
Perl,Head of FP&A (Financial Planning & Analysis),MAJORICA Jewelry,España,80000.0,97
Perl,Digital Engineer,Openchip And Software Technologies SL,"Esplugues de Llobregat, Barcelona",,97
Perl,Artificial Intelligence/Machine Learning Engineer,"Kapres Technology, S.L.",Madrid,,97
Perl,Pentester,Sopra-Steria,Madrid,,97
Perl,Technical Engineer 2,Viavi Solutions,España,,97
Perl,Head Of Marketing,Perlentaucher Holding Balearen S.L.,"Tarragona, Cataluña",80000.0,97
Perl,Principal Verification Engineer,Jobgether,España,,97
Perl,IT Security Engineer,Roche,España,,97
Perl,Functional Verification Engineer,Openchip And Software Technologies SL,"Esplugues de Llobregat, Barcelona",,97
Perl,Senior Engineer Functional Verification,Openchip And Software Technologies SL,"Esplugues de Llobregat, Barcelona",,97
Perl,Norsk Digital Markedsføringskonsulent - Barcelona,Job Squad,Barcelona,,97
Perl,Staff Engineer Functional Verification,Openchip And Software Technologies SL,"Esplugues de Llobregat, Barcelona",,97
Perl,Técnico N2 Sistemas H/M,VINCI,Madrid,,97
Perl,Sr. Hardware Design Engineer,Jobgether,España,,97
Perl,IT Security Engineer,Roche,España,,97
Perl,"Senior Application Security Engineer, Barcelona",Jordan martorell s.l.,"Barcelona, Cataluña",80000.0,97
Perl,ASIC Verification Engineer,MaxLinear,"Paterna, Valencia",,97
Perl,"Engineer, Digital Developer",Corinex Communications,España,,97
Perl,Digital Staff Engineer,Openchip And Software Technologies SL,"Esplugues de Llobregat, Barcelona",,97
Perl,Senior AI & NLP Engineer - Relocation to Brussels,All European Careers,"Barcelona, Cataluña",80000.0,97
Perl,Technical Account Manager 2 - German or Spanish speaking,Datadog,"Madrid, Comunidad de Madrid",80000.0,97
Perl,Senior Design Verification Engineer,Analog Devices,España,,97
Perl,Security Engineer (Hybrid setup),Swiss Re,"Madrid, Comunidad de Madrid",80000.0,97
Perl,Senior Ai & Nlp Engineer - Relocation To Brussels,acento,Madrid,,97
Perl,Senior Ai & Nlp Engineer - Relocation To Brussels,All European Careers,Barcelona,,97
Perl,Senior AI & NLP Engineer - Relocation to Brussels,All European Careers,"Madrid, Comunidad de Madrid",80000.0,97
Perl,Aws Bigdata Engineer,acento,Barcelona,,97
Perl,Senior Ai & Nlp Engineer - Relocation To Brussels,acento,Málaga,,97
Perl,Digital Senior Engineer,Openchip And Software Technologies SL,"Esplugues de Llobregat, Barcelona",,97
Perl,Staff ASIC Design Engineer,MaxLinear,"Paterna, Valencia",80000.0,97
Perl,Design Verification Engineer Intern,Analog Devices,España,,97
Perl,Design Verification Engineer Intern,Analog Devices,España,,97
Perl,Digital Design Engineer Intern,Analog Devices,España,,97
Perl,Application Security Consultants - Application Security Testing,Accenture España,"Madrid, Comunidad de Madrid",80000.0,97
Perl,Técnico/A De Soporte De Comunicaciones It,Getronics,Madrid,,97
Perl,2026 Software Dev Engineer Intern - Spain,Amazon,Madrid,,97
Perl,"Team Lead, Digital Development",Corinex Communications,España,,97
Perl,Consultor/a Junior IDM/IAM,Ernst & Young,Madrid,,97
Perl,Staff ASIC Design Engineer,MaxLinear,"Paterna, Valencia",,97
Perl,Senior Pentester,Indra,España,,97
Perl,Security Engineer (Hybrid setup),Swiss Re,"Madrid, Comunidad de Madrid",80000.0,97
Perl,DevOps Engineer,Odilo,España,,97
Perl,"Principal Engineer, Design Verification",Analog Devices,España,,97
Perl,Associate Solution Engineer,Appian Corporation,Sevilla,,97
Perl,Application Security Consultants - Application Security DevSecOps,Accenture España,"Madrid, Comunidad de Madrid",80000.0,97
Perl,"Sr. Staff DevOps Engineer, Browser Technology",Netskope,España,,97
Perl,Test Automation Architect,MaxLinear,"Paterna, Valencia",,97
Perl,Lead Production Operator,"Vibrantz Performance Pigments Spain, S.L .",España,,97
Perl,Technical Account Manager 2 - German or Spanish speaking,"Datadog,","Madrid, Comunidad de Madrid",80000.0,97
Perl,Associate Solution Engineer,Appian Corporation,Sevilla,,97
Perl,Design Verification Engineer Intern,Analog Devices,España,,97
Perl,Associate Solution Engineer,Appian Corporation,España,,97
Perl,Platform Engineer (GCP) - Madrid,Clavium,Madrid,,97
Perl,Tools Release Engineer,,España,,97
Perl,Monitoring Administrator,Kyndryl,Madrid,,97
Perl,EF Tool & Development Infrastructure Administrator,Airbus,"Getafe, Madrid",,97
Perl,ANALISTA DE GOBIERNO Y MODELIZACIÓN DEL FRAUDE,Telefónica,Madrid,,97
Fortran,Software Systems Engineer - Remote,,España,52500.0,9
Fortran,Junior Compiler Engineer,Openchip And Software Technologies SL,"Esplugues de Llobregat, Barcelona",,9
Fortran,Senior Compiler Engineer,Openchip And Software Technologies SL,"Esplugues de Llobregat, Barcelona",,9
Fortran,Staff Compiler Engineer,Openchip And Software Technologies SL,"Esplugues de Llobregat, Barcelona",,9
Fortran,Senior Flight Dynamics Software Engineer,OKAPI:Orbits,España,80000.0,9
Fortran,Senior Flight Dynamics Software Engineer,OKAPI:Orbits,Barcelona,,9
Fortran,Senior Flight Dynamics Software Engineer,OKAPI:Orbits,España,80000.0,9
Fortran,Discover I 2026-2027 | Machine Learning-Based Predictions Of Crack Growth On Aeronautical Alloys,Airbus,Málaga,,9
Fortran,Software Development Manager - Previso (Hybrid Work Schedule),Quorum Software,Barcelona,,9
Rust,Rust Engineer - Inbox,Proton,Barcelona,,169
Rust,Technical Lead (Rust),Keyrock,"Barcelona, Cataluña",80000.0,169
Rust,Engineering Lead (Rust),Keyrock,Barcelona,,169
Rust,Staff Engineer Rust: DeFi,Keyrock,Barcelona,,169
Rust,Telematics Software Engineer (Rust),Cooltra,Barcelona,,169
Rust,Senior Rust/C++ Engineer (Backend),MLabs,España,,169
Rust,Rust Developer-AI Training – Remote,YO IT CONSULTING,España,,169
Rust,Rust Developer-AI Training - Remote,YO IT CONSULTING,Madrid,,169
Rust,"Software Engineer, Technical Referent - RUST",dLocal,España,,169
Rust,Rust Backend Engineer - AI Platform,Openchip And Software Technologies SL,"Esplugues de Llobregat, Barcelona",,169
Rust,Rust Engineer - Data Interoperability (Remote EU),RetinAI Medical,España,,169
Rust,Senior Rust Engineer - Core Trading Infrastructure,Understanding Recruitment,España,80000.0,169
Rust,Head of Cross-Platform Rust Engineering,"PhotoRoom, Inc","Barcelona, Cataluña",100000.0,169
Rust,Back-end developer (Rust  Node.js),BeInCrypto,España,,169
Rust,Desarrollador/a de Software C++/Rust,,España,,169
Rust,Senior Rust Engineer – Core Trading Infrastructure (Europe),Understanding Recruitment,"Carballedo, Lugo",80000.0,169
Rust,Senior Rust Engineer: Low-Latency Trading Infra,Understanding Recruitment,"Madrid, Comunidad de Madrid",100000.0,169
Rust,Senior Flight Software Engineer (Rust/C/C++),jobr.pro,"Barcelona, Cataluña",80000.0,169
Rust,Head of Cross-Platform Rust Engine — Remote-friendly,Photoroom,"Barcelona, Cataluña",100000.0,169
Rust,Remote Rust Tech Lead for High-Performance FinTech,Keyrock,"Barcelona, Cataluña",80000.0,169
Rust,Senior Software Engineer,Understanding Recruitment,"Carballedo, Lugo",80000.0,169
Rust,Senior Software Engineer,Understanding Recruitment,España,80000.0,169
Rust,Senior Software Engineer,Understanding Recruitment,"Madrid, Comunidad de Madrid",100000.0,169
Rust,Software Engineer – Backend Development,Allot,"Torrelodones, Madrid",,169
Rust,Head of Cross-Platform,Photoroom,"Barcelona, Cataluña",100000.0,169
Rust,Senior Validator Engineer,MLabs,España,,169
Rust,"Senior Full-Stack Web Engineer - Remote, FinTech/Crypto",Keyrock,"Barcelona, Cataluña",80000.0,169
Rust,Senior Quantum Control Software Engineer - Equity & Impact,Q-CTRL,"Vega del Codorno, Cuenca",80000.0,169
Rust,Senior Backend Engineer – Distributed Systems (Hybrid),Jordan martorell s.l.,"Madrid, Comunidad de Madrid",100000.0,169
Rust,Head of Cross-Platform,"PhotoRoom, Inc","Barcelona, Cataluña",100000.0,169
Rust,"Senior Software Engineer - Hybrid, Fixed-term Contract 2026",DeepRec.ai,"Sallent, Barcelona",80000.0,169
Rust,"Software Engineer, Agentic Infrastructure (Mid-Level)",Mirantis,Barcelona,,169
Rust,Lead Technical Writer,MIRA CONSTRUCTION L.L.C,España,,169
Rust,Senior Agentic Infrastructure Engineer,Mirantis,Madrid,,169
Rust,Software Engineer (Fixed- term contract),Page Personnel ETT,Barcelona,,169
Rust,QA Test Engineer (Remote EU),RetinAI Medical,España,,169
Rust,C++ Engineer Strategic Market Making — Exchange Connectivity (Trading),Keyrock,Barcelona,,169
Rust,Senior Flight Software Engineer,jobr.pro,"Barcelona, Cataluña",80000.0,169
Rust,Staff Software Engineer,Workato,España,,169
Rust,Senior Full Stack Web Engineer,Keyrock,"Barcelona, Cataluña",80000.0,169
Rust,Senior Full Stack Web Engineer - Crypto,Keyrock,"Barcelona, Cataluña",80000.0,169
Rust,Senior Full Stack Web Engineer - Trading,Keyrock,"Barcelona, Cataluña",80000.0,169
Rust,Senior Full Stack Web Engineer - Crypto,Keyrock,"Madrid, Comunidad de Madrid",80000.0,169
Rust,Production worker,Lamigraf,"l'Ametlla del Vallès, Barcelona",,169
Rust,Part-Time Senior Systems Engineer,Xenon7,España,,169
Rust,Platform Engineering Team Lead - Remote,Zyte,España,,169
Rust,Core & ML Ops Team Lead - Remote,Zyte,España,,169
Rust,Senior/Staff/Principal Engineer,Canonical,"Barcelona, Cataluña",80000.0,169
Rust,Senior Software Engineer – Go & Kubernetes,Lawrence Harvey,"Barcelona, Cataluña",80000.0,169
Rust,Software Engineer (BCN) (Fixed-term contract),,Barcelona,57500.0,169
Rust,(Senior) Devops Engineer Â Blockchain Environment Â Full Remote,GoPro Consultancy,Madrid,,169
Rust,"Senior Site Reliability Engineer, Platforms Team",Trabajos en NETQUEST,Barcelona,,169
Rust,Senior/Staff/Principal Engineer,Canonical,"Madrid, Comunidad de Madrid",80000.0,169
Rust,Senior Software Developer (Remote),Alex Staff Agency,España,,169
Rust,AI Web3 Backend Engineer – AI Agent Economy,DcentraLab,Barcelona,,169
Rust,Senior Front-End Software Engineer (Remote),Bask Health,España,110.0,169
Rust,Senior Software Engineer,CounterCraft,"Donostia/San Sebastián, Guipúzcoa",80000.0,169
Rust,"Team Lead, Embedded Development",Geotab,"Madrid, Comunidad de Madrid",80000.0,169
Rust,Senior Security Analyst,c/side,España,,169
Rust,Security Researcher,c/side,España,,169
Rust,"Senior Software Engineer, Madrid",Jordan martorell s.l.,"Madrid, Comunidad de Madrid",100000.0,169
Rust,"Senior Software Engineer - Backend & Scalability, Madrid",Jordan martorell s.l.,"Madrid, Comunidad de Madrid",80000.0,169
Rust,Software Engineer (Go/Golang),Abbott,Barcelona,,169
Rust,Senior Software Engineer,DeepRec.ai,"Barcelona, Cataluña",80000.0,169
Rust,"Senior Software Engineer, EMR",JR Spain,"Barcelona, Cataluña",80000.0,169
Rust,(Senior) Site Reliability Engineer - Plattform Engineering - STACKIT (m/f/d),Schwarz Dienstleistung KG,"Barcelona, Cataluña",80000.0,169
Rust,Senior Software Engineer,DeepRec.ai,"Zaragoza, Aragón",80000.0,169
Rust,Senior Software Engineer,DeepRec.ai,"Sallent, Barcelona",80000.0,169
Rust,Senior Android Engineer (Pass),Proton,España,,169
Rust,Senior Ios Engineer (Vpn),Proton,Barcelona,,169
Rust,51646 - Ingeniero/a de Software Multimedia,main,España,,169
Rust,Software Systems Engineer - Remote,,España,52500.0,169
Rust,Senior Software Engineer (Blockchain),1inch Labs,España,137500.0,169
Rust,Developer Relations Engineer - Midnight Foundation,IO Global,España,,169
Rust,"Senior Security Engineer (Cloud & Platform Security) - Argentina, Brazil, Spain & Uruguay",dLocal,"Barcelona, Cataluña",137500.0,169
Rust,Graduate software engineer,Meetup,"Madrid, Comunidad de Madrid",80000.0,169
Rust,Senior Software Engineer - Firefox Enterprise,Mozilla,España,80000.0,169
Rust,"Senior Software Engineer, EMR",Abbott,Barcelona,,169
Rust,Software Engineer,Boehringer Ingelheim,España,,169
Rust,Senior Software Developer,Ormazabal,"Morga, Vizcaya",,169
Rust,Blockchain Application Support Engineer,Crypto.com,España,,169
Rust,iGaming Dutch Customer Service Barcelona,Job Squad,Barcelona,,169
Rust,Senior Software Engineer - Firefox Enterprise,Mozilla,"La Guancha, Santa Cruz de Tenerife",80000.0,169
